word;ipa;parameter;description;localid;alternative;comment;translation;glottocode;source
eni;;1sg_a;1st (excl) Person Singular;33960;;;;dehu1237;tryon-1967
ini;;1sg_a;1st (excl) Person Singular;33961;;;;dehu1237;tryon-1967
eni;;1sg_s;1st (excl) Person Singular;33962;;;;dehu1237;tryon-1967
ini;;1sg_s;1st (excl) Person Singular;33963;;;;dehu1237;tryon-1967
ni;;1sg_o;1st (excl) Person Singular;33964;;;;dehu1237;tryon-1967
-ŋ;;1sg_p;1st (excl) Person Singular;33965;;;;dehu1237;tryon-1967
ñiho;;1du_a;1st (excl) Person Dual;33966;;ñiho is used when referents are young. eaho is used when one referent is young and one old.;;dehu1237;tryon-1967
ñiho;;1du_s;1st (excl) Person Dual;33967;;ñiho is used when referents are young. eaho is used when one referent is young and one old.;;dehu1237;tryon-1967
ho;;1du_o;1st (excl) Person Dual;33968;;;;dehu1237;tryon-1967
i ñiho;;1du_p;1st (excl) Person Dual;33969;;;;dehu1237;tryon-1967
eahun;;1pl_a;1st (excl) Person Plural;33970;;;;dehu1237;tryon-1967
eahun;;1pl_s;1st (excl) Person Plural;33971;;;;dehu1237;tryon-1967
hun;;1pl_o;1st (excl) Person Plural;33972;;;;dehu1237;tryon-1967
eahun;;1pl_p;1st (excl) Person Plural;33973;;;;dehu1237;tryon-1967
ñiso, easo;;12du_a;1st (incl) Person Dual;33974;;;;dehu1237;tryon-1967
ñiso, easo;;12du_s;1st (incl) Person Dual;33975;;;;dehu1237;tryon-1967
so;;12du_o;1st (incl) Person Dual;33976;;;;dehu1237;tryon-1967
i ñiso;;12du_p;1st (incl) Person Dual;33977;;;;dehu1237;tryon-1967
easæ;;12pl_a;1st (incl) Person Plural;33978;;;;dehu1237;tryon-1967
easæ;;12pl_s;1st (incl) Person Plural;33979;;;;dehu1237;tryon-1967
sæ;;12pl_o;1st (incl) Person Plural;33980;;;;dehu1237;tryon-1967
easæ;;12pl_p;1st (incl) Person Plural;33981;;;;dehu1237;tryon-1967
eø, m̥una;;2sg_a;2nd Person Singular;33982;;eø and m̥una are familiar forms, epun is the respectful form.;;dehu1237;tryon-1967
eø, m̥una;;2sg_s;2nd Person Singular;33983;;eø and m̥una are familiar forms, epun is the respectful form.;;dehu1237;tryon-1967
0;;2sg_o;2nd Person Singular;33984;;;;dehu1237;tryon-1967
i e;;2sg_p;2nd Person Singular;33985;;;;dehu1237;tryon-1967
epon;;2du_a;2nd Person Dual;33986;;;;dehu1237;tryon-1967
epon;;2du_s;2nd Person Dual;33987;;;;dehu1237;tryon-1967
epon;;2du_o;2nd Person Dual;33988;;;;dehu1237;tryon-1967
i epon;;2du_p;2nd Person Dual;33989;;;;dehu1237;tryon-1967
epun;;2pl_a;2nd Person Plural;33990;;;;dehu1237;tryon-1967
epun;;2pl_s;2nd Person Plural;33991;;;;dehu1237;tryon-1967
epun;;2pl_o;2nd Person Plural;33992;;;;dehu1237;tryon-1967
i epun;;2pl_p;2nd Person Plural;33993;;;;dehu1237;tryon-1967
aŋeič;;3sg_m_a;3rd Person Singular Masculine;33994;;;;dehu1237;tryon-1967
aŋeič;;3sg_m_s;3rd Person Singular Masculine;33995;;;;dehu1237;tryon-1967
aŋeič;;3sg_m_o;3rd Person Singular Masculine;33996;;;;dehu1237;tryon-1967
i aŋeič;;3sg_m_p;3rd Person Singular Masculine;33997;;;;dehu1237;tryon-1967
aŋeič;;3sg_f_a;3rd Person Singular Feminine;33998;;;;dehu1237;tryon-1967
aŋeič;;3sg_f_s;3rd Person Singular Feminine;33999;;;;dehu1237;tryon-1967
aŋeič;;3sg_f_o;3rd Person Singular Feminine;34000;;;;dehu1237;tryon-1967
i aŋeič;;3sg_f_p;3rd Person Singular Feminine;34001;;;;dehu1237;tryon-1967
aŋeič;;3sg_n_a;3rd Person Singular Neuter;34002;;;;dehu1237;tryon-1967
aŋeič;;3sg_n_s;3rd Person Singular Neuter;34003;;;;dehu1237;tryon-1967
aŋeič;;3sg_n_o;3rd Person Singular Neuter;34004;;;;dehu1237;tryon-1967
i aŋeič;;3sg_n_p;3rd Person Singular Neuter;34005;;;;dehu1237;tryon-1967
ñiɖo;;3du_m_a;3rd Person Dual Masculine;34006;;;;dehu1237;tryon-1967
ñiɖo;;3du_m_s;3rd Person Dual Masculine;34007;;;;dehu1237;tryon-1967
ñiɖo;;3du_m_o;3rd Person Dual Masculine;34008;;;;dehu1237;tryon-1967
i ñiɖo;;3du_m_p;3rd Person Dual Masculine;34009;;;;dehu1237;tryon-1967
